log,seed,method,k,n_groups,ratio_to_k,ari,nmi,v_measure,purity,sig_per_variant,group_sig_entropy
k_view_k2,1,trace2vec@k,2.0,2,1.0,0.8787550969459932,0.8297050842722813,0.8297050842722814,0.96875,1.0,1.4954271461816675
k_view_k2,1,trace2vec@auto,2.0,2,1.0,0.8787550969459932,0.8297050842722813,0.8297050842722814,0.96875,1.0,1.4954271461816675
k_view_k2,1,enabled@k,2.0,2,1.0,0.24929533354212335,0.3437110184854496,0.34371101848544966,0.75,1.0,1.514346049965416
k_view_k2,1,enabled@auto,2.0,7,3.5,0.5828855877024807,0.6076791557688883,0.6076791557688883,1.0,1.0,0.0
k_view_k2,1,attr_clean@k,2.0,2,1.0,0.975125122351754,0.9514686051547183,0.9514686051547183,0.99375,1.018181818181818,1.3392118860459492
k_view_k2,1,attr_clean@auto,2.0,2,1.0,0.975125122351754,0.9514686051547183,0.9514686051547183,0.99375,1.018181818181818,1.3392118860459492
k_view_k2,1,attr_noisy@k,2.0,2,1.0,0.057738459232849745,0.04931212980428053,0.049312129804280534,0.62125,1.0980392156862746,2.247623812657089
k_view_k2,1,attr_noisy@auto,2.0,6,3.0,0.09409122919358777,0.16547316319928954,0.16547316319928954,0.76375,1.0566037735849056,1.7938431417342835
k_view_k2,1,attr_all@k,2.0,2,1.0,0.975125122351754,0.9514686051547183,0.9514686051547183,0.99375,1.018181818181818,1.3392118860459492
k_view_k2,1,attr_all@auto,2.0,2,1.0,0.975125122351754,0.9514686051547183,0.9514686051547183,0.99375,1.018181818181818,1.3392118860459492
k_view_k2,1,attr_oracle@k,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.2912104702183287
k_view_k2,1,attr_oracle@auto,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.2912104702183287
k_view_k3,1,global,3.0,1,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.1875,2.4457694808667085
k_view_k3,1,kappa,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.8608069801455525
k_view_k3,1,kappa_supported,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.8608069801455525
k_view_k3,1,classical_variants,3.0,48,16.0,0.36933419561394815,0.40926929125581774,0.40926929125581774,0.8983333333333333,1.1875,0.09938298199611151
k_view_k3,1,translucent_variants,3.0,57,19.0,0.4521162172829888,0.5290886604652698,0.5290886604652698,1.0,1.0,0.0
k_view_k3,1,cf_kmeans@k,3.0,3,1.0,0.11972282659552956,0.18563144054246172,0.18563144054246175,0.5208333333333334,1.1875,2.2300624688315676
k_view_k3,1,cf_kmeans@auto,3.0,8,2.6666666666666665,0.3183532211957055,0.3722910653260651,0.37229106532606504,0.7233333333333334,1.1875,1.4327074718064106
k_view_k3,1,cf_ward@k,3.0,3,1.0,0.2502970927014789,0.32302103952461775,0.32302103952461775,0.5975,1.1875,1.8358380306468638
k_view_k3,1,cf_ward@auto,3.0,8,2.6666666666666665,0.3413990603101088,0.4651177999979801,0.4651177999979801,0.775,1.1875,1.108531958817593
k_view_k3,1,ctx_kmeans@k,3.0,3,1.0,0.29543406111479914,0.46530551865621106,0.46530551865621106,0.6091666666666666,1.1875,1.3000911235140795
k_view_k3,1,ctx_kmeans@auto,3.0,4,1.3333333333333333,0.39936735273295404,0.6058567262841983,0.6058567262841984,0.6666666666666666,1.0178571428571428,0.9984940212871241
k_view_k3,1,trace2vec@k,3.0,3,1.0,0.8248341305582267,0.8435844352489507,0.8435844352489507,0.935,1.0555555555555556,1.1546304435789945
k_view_k3,1,trace2vec@auto,3.0,2,0.6666666666666666,0.5710196779964222,0.733680436651211,0.733680436651211,0.6666666666666666,1.163265306122449,1.1456052351091643
k_view_k3,1,enabled@k,3.0,3,1.0,0.44382595788106505,0.6474642398330626,0.6474642398330626,0.6666666666666666,1.0178571428571428,1.3882806269577717
k_view_k3,1,enabled@auto,3.0,8,2.6666666666666665,0.7758302257335697,0.7864390428146388,0.7864390428146388,1.0,1.0,0.0
k_view_k3,1,attr_clean@k,3.0,3,1.0,0.665401158831487,0.7377664209386362,0.7377664209386362,0.8541666666666666,1.0363636363636364,1.4336871351690046
k_view_k3,1,attr_clean@auto,3.0,2,0.6666666666666666,0.5649540014429624,0.7099804435555975,0.7099804435555975,0.6666666666666666,1.0363636363636364,1.1895238158118304
k_view_k3,1,attr_noisy@k,3.0,3,1.0,0.24265224913031977,0.28261612993972934,0.28261612993972934,0.6316666666666667,1.0363636363636364,2.003657163499215
k_view_k3,1,attr_noisy@auto,3.0,8,2.6666666666666665,0.3370729002172274,0.36634984670910425,0.36634984670910425,0.7375,1.0363636363636364,1.632015474970226
k_view_k3,1,attr_all@k,3.0,3,1.0,0.6228714527959791,0.7151344601553465,0.7151344601553465,0.8225,1.0363636363636364,1.4342570930257537
k_view_k3,1,attr_all@auto,3.0,8,2.6666666666666665,0.6883204334069821,0.691283700518959,0.691283700518959,0.9416666666666667,1.0178571428571428,1.5788722198269354
k_view_k3,1,attr_oracle@k,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.8608069801455525
k_view_k3,1,attr_oracle@auto,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.8608069801455525
k_view_k4,1,global,4.0,1,0.25,0.0,0.0,0.0,0.25,1.183673469387755,2.6456052351091643
k_view_k4,1,kappa,4.0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.6456052351091643
k_view_k4,1,kappa_supported,4.0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.6456052351091643
k_view_k4,1,classical_variants,4.0,49,12.25,0.5795435014957919,0.5751686455635102,0.5751686455635101,0.92375,1.183673469387755,0.09735475787374188
k_view_k4,1,translucent_variants,4.0,58,14.5,0.6347514366972449,0.654019484793163,0.654019484793163,1.0,1.0,0.0
k_view_k4,1,cf_kmeans@k,4.0,4,1.0,0.4519536269519256,0.5538545049362764,0.5538545049362765,0.66,1.183673469387755,1.626580183007992
k_view_k4,1,cf_kmeans@auto,4.0,7,1.75,0.5348890518178143,0.5877281447426009,0.5877281447426009,0.769375,1.183673469387755,1.5234472956254304
k_view_k4,1,cf_ward@k,4.0,4,1.0,0.5516277608620977,0.6640125972382844,0.6640125972382844,0.741875,1.183673469387755,1.3251523182661245
k_view_k4,1,cf_ward@auto,4.0,7,1.75,0.5477050396780049,0.6670490080184708,0.6670490080184709,0.823125,1.183673469387755,0.9858000302190578
k_view_k4,1,ctx_kmeans@k,4.0,4,1.0,0.5298102008070634,0.7029252322052219,0.702925232205222,0.706875,1.183673469387755,0.9748105486821633
k_view_k4,1,ctx_kmeans@auto,4.0,2,0.5,0.3329161451814769,0.5771596324111227,0.5771596324111227,0.5,1.183673469387755,1.2228847404333543
k_view_k4,1,trace2vec@k,4.0,4,1.0,0.728085693061051,0.8018537762350026,0.8018537762350028,0.8575,1.0,1.1212882868232237
k_view_k4,1,trace2vec@auto,4.0,2,0.5,0.3180229346139667,0.5025819617911396,0.5025819617911396,0.5,1.1372549019607843,1.5881559751704148
k_view_k4,1,enabled@k,4.0,4,1.0,0.7610048785477654,0.8484096609186147,0.8484096609186146,0.87625,1.0,0.7554620128197695
k_view_k4,1,enabled@auto,4.0,8,2.0,0.8610755962496641,0.8766372273821628,0.8766372273821628,1.0,1.0,0.12438250585195082
k_view_k4,1,attr_clean@k,4.0,4,1.0,0.785563427614168,0.8499247304585629,0.8499247304585629,0.896875,1.0357142857142858,1.0674903720683704
k_view_k4,1,attr_clean@auto,4.0,3,0.75,0.7098575067422936,0.8443115649399331,0.8443115649399332,0.75,1.0357142857142858,0.7930158772078869
k_view_k4,1,attr_noisy@k,4.0,4,1.0,0.36416620648146864,0.4134483738599591,0.4134483738599591,0.624375,1.0545454545454545,1.9598317377164598
k_view_k4,1,attr_noisy@auto,4.0,8,2.0,0.4538502088072766,0.4661667423172399,0.46616674231724,0.7025,1.0545454545454545,1.600958066130712
k_view_k4,1,attr_all@k,4.0,4,1.0,0.5025180634858302,0.6527323858417913,0.6527323858417913,0.625,1.0175438596491229,1.7123898102531108
k_view_k4,1,attr_all@auto,4.0,2,0.5,0.4933236709638977,0.6504965569674498,0.6504965569674497,0.5,1.0357142857142858,1.6656663229923896
k_view_k4,1,attr_oracle@k,4.0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.6456052351091643
k_view_k4,1,attr_oracle@auto,4.0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.6456052351091643
k_view_k5,1,global,5.0,1,0.2,0.0,0.0,0.0,0.2,1.1578947368421053,2.8382262153371554
k_view_k5,1,kappa,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,0.5162981204497932
k_view_k5,1,kappa_supported,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,0.5162981204497932
k_view_k5,1,classical_variants,5.0,57,11.4,0.530680052191753,0.6163484980457208,0.6163484980457208,0.94,1.1578947368421053,0.08265325033241376
k_view_k5,1,translucent_variants,5.0,66,13.2,0.571168300913155,0.6698698137194489,0.6698698137194489,1.0,1.0,0.0
k_view_k5,1,cf_kmeans@k,5.0,5,1.0,0.40569876765213947,0.5721080515464806,0.5721080515464806,0.5766666666666667,1.1578947368421053,1.6567137100949996
k_view_k5,1,cf_kmeans@auto,5.0,4,0.8,0.5714976006459153,0.7200025180886729,0.7200025180886729,0.7072222222222222,1.1578947368421053,1.104176485688579
k_view_k5,1,cf_ward@k,5.0,5,1.0,0.5461712289310248,0.7505014600215425,0.7505014600215424,0.7061111111111111,1.1578947368421053,0.9956064997251263
k_view_k5,1,cf_ward@auto,5.0,4,0.8,0.5136024909530524,0.7453422120060897,0.7453422120060897,0.6661111111111111,1.1578947368421053,0.9402015442679935
k_view_k5,1,ctx_kmeans@k,5.0,5,1.0,0.5826651750135196,0.7682233800407391,0.768223380040739,0.7333333333333333,1.1578947368421053,0.7163088720770308
k_view_k5,1,ctx_kmeans@auto,5.0,2,0.4,0.2101565930045368,0.4743509876140318,0.4743509876140318,0.4,1.1578947368421053,1.3226863252811207
k_view_k5,1,trace2vec@k,5.0,5,1.0,0.6018269302413968,0.7326936849668623,0.7326936849668623,0.7783333333333333,1.0,1.14008768669913
k_view_k5,1,trace2vec@auto,5.0,2,0.4,0.2101565930045368,0.4743509876140318,0.4743509876140318,0.4,1.1379310344827587,1.3226863252811207
k_view_k5,1,enabled@k,5.0,5,1.0,0.7185808591183556,0.8649821293991027,0.8649821293991027,0.8,1.0,0.8325962408995864
k_view_k5,1,enabled@auto,5.0,8,1.6,0.9042563804931444,0.9236610039291385,0.9236610039291385,1.0,1.0,0.24945870162049935
k_view_k5,1,attr_clean@k,5.0,5,1.0,0.8315852322038005,0.8937716948490124,0.8937716948490124,0.9122222222222223,1.03125,0.851552162235423
k_view_k5,1,attr_clean@auto,5.0,4,0.8,0.7788508321727992,0.8965051851408858,0.8965051851408858,0.8,1.03125,0.5963848379939379
k_view_k5,1,attr_noisy@k,5.0,5,1.0,0.33268752295367415,0.4067928634777445,0.40679286347774457,0.5894444444444444,1.0476190476190477,1.8322201137677667
k_view_k5,1,attr_noisy@auto,5.0,8,1.6,0.4294328400086577,0.4978414108447236,0.4978414108447236,0.6805555555555556,1.0,1.483238811021898
k_view_k5,1,attr_all@k,5.0,5,1.0,0.35533799401117844,0.5689731194143087,0.5689731194143087,0.58,1.0153846153846153,1.8363011909131106
k_view_k5,1,attr_all@auto,5.0,2,0.4,0.3688279432414776,0.5761883026026097,0.5761883026026097,0.4,1.03125,1.9505896695402698
k_view_k5,1,attr_oracle@k,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,0.5162981204497932
k_view_k5,1,attr_oracle@auto,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,0.5162981204497932
partial_parallel,1,global,5.0,1,0.2,0.0,0.0,0.0,0.2,1.4067357512953367,3.826767099009409
partial_parallel,1,kappa,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,1.5048390041220467
partial_parallel,1,kappa_supported,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,1.5048390041220467
partial_parallel,1,classical_variants,5.0,386,77.2,0.011958524248945845,0.24639617791287471,0.2463961779128747,0.6475,1.4067357512953367,0.23564551486795865
partial_parallel,1,translucent_variants,5.0,543,108.6,0.025183934943064545,0.4298887010434145,0.4298887010434143,1.0,1.0,0.0
partial_parallel,1,cf_kmeans@k,5.0,5,1.0,0.0065686092454628475,0.03066118252042985,0.030661182520429844,0.242,1.4067357512953367,3.5501813855893474
partial_parallel,1,cf_kmeans@auto,5.0,2,0.4,-0.000586974832815541,0.0002320005204199981,0.0002320005204199981,0.2065,1.4067357512953367,3.820460844438231
partial_parallel,1,cf_ward@k,5.0,5,1.0,0.11090343964237263,0.2060936648865723,0.20609366488657227,0.4015,1.4067357512953367,2.768629193268295
partial_parallel,1,cf_ward@auto,5.0,2,0.4,0.14408041304787123,0.2066900726194226,0.20669007261942257,0.39,1.4067357512953367,2.873374637278504
partial_parallel,1,ctx_kmeans@k,5.0,5,1.0,0.13537454928946818,0.4193884276169443,0.41938842761694434,0.4,1.2147651006711409,2.5822983693744246
partial_parallel,1,ctx_kmeans@auto,5.0,5,1.0,0.13537454928946818,0.4193884276169443,0.41938842761694434,0.4,1.2147651006711409,2.5822983693744246
partial_parallel,1,trace2vec@k,5.0,5,1.0,0.13465939795163903,0.40671811832356075,0.40671811832356075,0.4,1.2174887892376682,2.6442415133143697
partial_parallel,1,trace2vec@auto,5.0,5,1.0,0.13465939795163903,0.40671811832356075,0.40671811832356075,0.4,1.2174887892376682,2.6442415133143697
partial_parallel,1,enabled@k,5.0,5,1.0,0.14016014993916198,0.4226643253270224,0.42266432532702247,0.4,1.2147651006711409,2.507661470040623
partial_parallel,1,enabled@auto,5.0,6,1.2,0.13110082748981536,0.4124402439966276,0.4124402439966276,0.4,1.2147651006711409,2.2791707916599884
partial_parallel,1,attr_clean@k,5.0,5,1.0,0.5876096386403101,0.7364031022105917,0.7364031022105917,0.6185,1.101419878296146,2.5217789025714303
partial_parallel,1,attr_clean@auto,5.0,5,1.0,0.5876096386403101,0.7364031022105917,0.7364031022105917,0.6185,1.101419878296146,2.5217789025714303
partial_parallel,1,attr_noisy@k,5.0,5,1.0,0.00991191954405735,0.013962989776486679,0.013962989776486679,0.2515,1.096969696969697,3.6916210888076266
partial_parallel,1,attr_noisy@auto,5.0,7,1.4,0.019241942010153484,0.028303923722526148,0.028303923722526148,0.304,1.086,3.619695968307223
partial_parallel,1,attr_all@k,5.0,5,1.0,0.555607888923459,0.6947527152207802,0.6947527152207802,0.623,1.0752475247524753,2.626720263398495
partial_parallel,1,attr_all@auto,5.0,2,0.4,0.37248529739659564,0.583957960384202,0.5839579603842021,0.4,1.1753246753246753,2.928597677515086
partial_parallel,1,attr_oracle@k,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,1.5048390041220467
partial_parallel,1,attr_oracle@auto,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,1.5048390041220467
enterprise,1,global,5.0,1,0.2,0.0,0.0,0.0,0.2,1.0911072362685266,5.060416225227513
enterprise,1,kappa,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,2.7384881303401505
enterprise,1,kappa_supported,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,2.7384881303401505
enterprise,1,classical_variants,5.0,2294,458.8,0.0011675398371015478,0.32521312377592104,0.32521312377592104,0.93,1.0911072362685266,0.08790972644618102
enterprise,1,translucent_variants,5.0,2503,500.6,0.001285506753888013,0.3441580471223055,0.3441580471223056,1.0,1.0,0.0
enterprise,1,cf_kmeans@k,5.0,5,1.0,0.25132380473480187,0.33303062949042544,0.33303062949042556,0.429,1.0911072362685266,4.017315330858876
enterprise,1,cf_kmeans@auto,5.0,2,0.4,0.21030457298341085,0.4743509876140314,0.4743509876140314,0.4,1.0911072362685266,2.711555081462594
enterprise,1,cf_ward@k,5.0,5,1.0,0.32691900687739683,0.44416303457034917,0.4441630345703493,0.5586666666666666,1.0911072362685266,3.008955528850113
enterprise,1,cf_ward@auto,5.0,2,0.4,0.21030457298341085,0.4743509876140314,0.4743509876140314,0.4,1.0911072362685266,2.711555081462594
enterprise,1,ctx_kmeans@k,5.0,5,1.0,0.35029562069339804,0.4478233119585597,0.4478233119585597,0.5606666666666666,1.0911072362685266,2.739818445629486
enterprise,1,ctx_kmeans@auto,5.0,2,0.4,0.21030457298341085,0.4743509876140314,0.4743509876140314,0.4,1.0911072362685266,2.711555081462594
enterprise,1,trace2vec@k,5.0,5,1.0,0.24597739192721663,0.3985724770540916,0.3985724770540916,0.409,1.0416146483562214,4.093858819429664
enterprise,1,trace2vec@auto,5.0,2,0.4,0.37086420338862275,0.5752001514293108,0.5752001514293108,0.4,1.0416146483562214,3.765826666900729
enterprise,1,enabled@k,5.0,5,1.0,0.4997725086477749,0.5908658119300136,0.5908658119300138,0.6076666666666667,1.0420482930890924,2.739001705202356
enterprise,1,enabled@auto,5.0,2,0.4,0.21030457298341085,0.4743509876140314,0.4743509876140314,0.4,1.0911072362685266,2.711555081462594
enterprise,1,attr_clean@k,5.0,5,1.0,0.6552081348037824,0.7341183257429066,0.7341183257429066,0.7446666666666667,1.002001601281025,3.6588809941011404
enterprise,1,attr_clean@auto,5.0,8,1.6,0.6148248563363659,0.6832567768094249,0.6832567768094249,0.7403333333333333,1.002001601281025,3.5097125554919684
enterprise,1,attr_noisy@k,5.0,5,1.0,-3.599068980296462e-06,0.0020131984339471234,0.0020131984339471234,0.217,1.0199674001629992,4.976143546419111
enterprise,1,attr_noisy@auto,5.0,7,1.4,0.00024150789843309717,0.002602077347559656,0.002602077347559656,0.22466666666666665,1.010496568429552,4.975743286478298
enterprise,1,attr_all@k,5.0,5,1.0,0.6565200507718877,0.7208821710376505,0.7208821710376506,0.762,1.002001601281025,3.395405290485878
enterprise,1,attr_all@auto,5.0,2,0.4,0.21021234868870986,0.4723483072508254,0.4723483072508254,0.4,1.0420482930890924,3.4670927170184136
enterprise,1,attr_oracle@k,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,2.7384881303401505
enterprise,1,attr_oracle@auto,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,2.7384881303401505
enterprise_xl,1,global,5.0,1,0.2,0.0,0.0,0.0,0.2,1.1167654234925062,5.063819712163261
enterprise_xl,1,kappa,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,2.7418916172758987
enterprise_xl,1,kappa_supported,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,2.7418916172758987
enterprise_xl,1,classical_variants,5.0,2869,573.8,0.0011178605065302665,0.31294512273419,0.3129451227341899,0.915,1.1167654234925062,0.11111532340440551
enterprise_xl,1,translucent_variants,5.0,3204,640.8,0.0012332795213369895,0.335995820711803,0.335995820711803,1.0,1.0,0.0
enterprise_xl,1,cf_kmeans@k,5.0,5,1.0,0.24727898410887686,0.3155030375672414,0.31550303756724135,0.41125,1.1167654234925062,4.306207702546108
enterprise_xl,1,cf_kmeans@auto,5.0,2,0.4,0.21036003422628846,0.47435098761403194,0.47435098761403194,0.4,1.1167654234925062,2.713682260797437
enterprise_xl,1,cf_ward@k,5.0,5,1.0,0.3290703357546719,0.44653690070926394,0.44653690070926405,0.568,1.1167654234925062,3.0118735941691672
enterprise_xl,1,cf_ward@auto,5.0,2,0.4,0.21036003422628846,0.47435098761403194,0.47435098761403194,0.4,1.1167654234925062,2.713682260797437
enterprise_xl,1,ctx_kmeans@k,5.0,5,1.0,0.31760272318168886,0.42472557372227826,0.42472557372227826,0.51,1.1167654234925062,3.0788063090152584
enterprise_xl,1,ctx_kmeans@auto,5.0,2,0.4,0.21036003422628846,0.47435098761403194,0.47435098761403194,0.4,1.1167654234925062,2.713682260797437
enterprise_xl,1,trace2vec@k,5.0,5,1.0,0.2817548183402913,0.3293030729591123,0.3293030729591123,0.39375,1.065513801130695,4.830009257195088
enterprise_xl,1,trace2vec@auto,5.0,2,0.4,8.493613984769105e-05,0.0005267868868029024,0.0005267868868029025,0.21025,1.1167654234925062,5.054214619747592
enterprise_xl,1,enabled@k,5.0,5,1.0,0.4998585934999612,0.5907746377379539,0.5907746377379539,0.60875,1.0602250165453342,2.7424720734456884
enterprise_xl,1,enabled@auto,5.0,2,0.4,0.21036003422628846,0.47435098761403194,0.47435098761403194,0.4,1.1167654234925062,2.713682260797437
enterprise_xl,1,attr_clean@k,5.0,5,1.0,0.6638489738328459,0.750792627022165,0.750792627022165,0.755,1.0031308703819661,3.7128582885495383
enterprise_xl,1,attr_clean@auto,5.0,8,1.6,0.6348018912065088,0.713334590097799,0.7133345900977989,0.76175,1.002503128911139,3.432800232975961
enterprise_xl,1,attr_noisy@k,5.0,5,1.0,0.0005107524450485361,0.00268182306535038,0.0026818230653503795,0.219,1.0265940403716758,5.001325292946747
enterprise_xl,1,attr_noisy@auto,5.0,7,1.4,0.001287814225498765,0.003617695792495063,0.0036176957924950624,0.228,1.0171428571428571,4.990915870760056
enterprise_xl,1,attr_all@k,5.0,5,1.0,0.6637224605273901,0.7317902813313917,0.7317902813313917,0.7675,1.0021895527056615,3.380186921566741
enterprise_xl,1,attr_all@auto,5.0,2,0.4,0.21015416412187538,0.47042247432047574,0.4704224743204758,0.4,1.0602250165453342,3.4795691908909667
enterprise_xl,1,attr_oracle@k,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,2.7418916172758987
enterprise_xl,1,attr_oracle@auto,5.0,5,1.0,1.0,1.0,1.0,1.0,1.0,2.7418916172758987
hidden_context,1,global,3.0,1,0.3333333333333333,0.0,0.0,0.0,0.40384615384615385,1.3333333333333333,1.9166954654420598
hidden_context,1,kappa,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.33241129468622016
hidden_context,1,kappa_supported,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.33241129468622016
hidden_context,1,classical_variants,3.0,6,2.0,0.2753184049528797,0.4876938979284486,0.4876938979284486,0.7855769230769231,1.3333333333333333,0.31051586147047877
hidden_context,1,translucent_variants,3.0,8,2.6666666666666665,0.44913836465972584,0.6844772281716502,0.6844772281716502,1.0,1.0,0.0
hidden_context,1,cf_kmeans@k,3.0,3,1.0,0.4776279598668069,0.6572763769446761,0.6572763769446762,0.7855769230769231,1.3333333333333333,0.31039615509065355
hidden_context,1,cf_kmeans@auto,3.0,5,1.6666666666666667,0.32536201946595317,0.5129431278555631,0.5129431278555631,0.7855769230769231,1.3333333333333333,0.3726190337645745
hidden_context,1,cf_ward@k,3.0,3,1.0,0.4776279598668069,0.6572763769446761,0.6572763769446762,0.7855769230769231,1.3333333333333333,0.31039615509065355
hidden_context,1,cf_ward@auto,3.0,5,1.6666666666666667,0.32536201946595317,0.5129431278555631,0.5129431278555631,0.7855769230769231,1.3333333333333333,0.3726190337645745
hidden_context,1,ctx_kmeans@k,3.0,3,1.0,0.4776279598668069,0.6572763769446761,0.6572763769446762,0.7855769230769231,1.3333333333333333,0.31039615509065355
hidden_context,1,ctx_kmeans@auto,3.0,2,0.6666666666666666,0.40848586210995413,0.6362140440367825,0.6362140440367826,0.5961538461538461,1.3333333333333333,0.7493084710146651
hidden_context,1,trace2vec@k,3.0,3,1.0,0.36875532635150304,0.4146249838679783,0.41462498386797836,0.7134615384615385,1.0,1.0605812781331003
hidden_context,1,trace2vec@auto,3.0,5,1.6666666666666667,0.24281391005475675,0.41304116665975127,0.41304116665975127,0.7134615384615385,1.0,0.4967222983780858
hidden_context,1,enabled@k,3.0,3,1.0,0.5135423545514077,0.6756664962140861,0.6756664962140863,0.8105769230769231,1.0,0.3012014236534377
hidden_context,1,enabled@auto,3.0,4,1.3333333333333333,0.8151440761392424,0.88260892949398,0.88260892949398,1.0,1.0,0.0
hidden_context,1,attr_clean@k,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.33241129468622016
hidden_context,1,attr_clean@auto,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.33241129468622016
hidden_context,1,attr_noisy@k,3.0,3,1.0,0.29866552941676455,0.4696532567055749,0.46965325670557495,0.6240384615384615,1.0,1.173943229115016
hidden_context,1,attr_noisy@auto,3.0,2,0.6666666666666666,0.11791164526242978,0.2773237127167101,0.2773237127167101,0.5990384615384615,1.1428571428571428,1.3772834836072703
hidden_context,1,attr_all@k,3.0,3,1.0,0.4853216322176015,0.6612604490487307,0.6612604490487307,0.7913461538461538,1.1428571428571428,0.7544544682196541
hidden_context,1,attr_all@auto,3.0,4,1.3333333333333333,0.8146133989231393,0.8824048725490234,0.8824048725490234,1.0,1.0,0.4984012313296286
hidden_context,1,attr_oracle@k,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.33241129468622016
hidden_context,1,attr_oracle@auto,3.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.33241129468622016
task_mining_helpdesk,1,global,2.0,1,0.5,0.0,0.0,0.0,0.5818181818181818,1.3333333333333333,0.9805974409917271
task_mining_helpdesk,1,kappa,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
task_mining_helpdesk,1,kappa_supported,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
task_mining_helpdesk,1,classical_variants,2.0,3,1.5,0.2925300329896679,0.33641139868799963,0.3364113986879997,0.7927272727272727,1.3333333333333333,0.2769176519985926
task_mining_helpdesk,1,translucent_variants,2.0,4,2.0,0.7819622813796524,0.7577911205577823,0.7577911205577823,1.0,1.0,0.0
task_mining_helpdesk,1,cf_kmeans@k,2.0,2,1.0,0.14603455118019276,0.2191807056564954,0.2191807056564954,0.7,1.3333333333333333,0.462507936872796
task_mining_helpdesk,1,cf_kmeans@auto,2.0,3,1.5,0.2925300329896679,0.33641139868799963,0.3364113986879997,0.7927272727272727,1.3333333333333333,0.2769176519985926
task_mining_helpdesk,1,cf_ward@k,2.0,2,1.0,0.3360300403600889,0.3771378837118675,0.37713788371186757,0.7927272727272727,1.3333333333333333,0.41537647799788885
task_mining_helpdesk,1,cf_ward@auto,2.0,3,1.5,0.2925300329896679,0.33641139868799963,0.3364113986879997,0.7927272727272727,1.3333333333333333,0.2769176519985926
task_mining_helpdesk,1,ctx_kmeans@k,2.0,2,1.0,0.3360300403600889,0.3771378837118675,0.37713788371186757,0.7927272727272727,1.3333333333333333,0.41537647799788885
task_mining_helpdesk,1,ctx_kmeans@auto,2.0,2,1.0,0.3360300403600889,0.3771378837118675,0.37713788371186757,0.7927272727272727,1.3333333333333333,0.41537647799788885
task_mining_helpdesk,1,trace2vec@k,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
task_mining_helpdesk,1,trace2vec@auto,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
task_mining_helpdesk,1,enabled@k,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
task_mining_helpdesk,1,enabled@auto,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
task_mining_helpdesk,1,attr_clean@k,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
task_mining_helpdesk,1,attr_clean@auto,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
task_mining_helpdesk,1,attr_noisy@k,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
task_mining_helpdesk,1,attr_noisy@auto,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
task_mining_helpdesk,1,attr_all@k,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
task_mining_helpdesk,1,attr_all@auto,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
task_mining_helpdesk,1,attr_oracle@k,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
task_mining_helpdesk,1,attr_oracle@auto,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
