seed,noise,noise_mode,realised_noise,n_added,n_dropped,method,k,n_groups,n_models,ari,nmi,v_measure,homogeneity,completeness,purity,fitness,precision,f1,generalization,simplicity,translucent_fitness,translucent_precision,translucent_f1
1,0.0,balanced,0.0,0,0,attr_oracle@auto,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.922,0.827,1.0,1.0,1.0
1,0.0,balanced,0.0,0,0,kappa_identifier,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.922,0.827,1.0,1.0,1.0
1,0.05,balanced,0.053875,359,72,global,4,1,1,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.373,0.543,0.948,0.639,0.672,0.813,0.736
1,0.05,balanced,0.053875,359,72,kappa,4,276,276,0.546,0.577,0.577,0.9999999999999996,0.40588486140435087,1.0,1.0,0.911,0.954,0.63,0.869,0.938,0.968,0.953
1,0.05,balanced,0.053875,359,72,kappa_supported,4,4,4,0.992,0.988,0.988,0.988251792135012,0.9882774568447342,0.997,1.0,0.974,0.987,0.922,0.821,0.981,0.987,0.984
1,0.05,balanced,0.053875,359,72,classical_variants,4,96,96,0.222,0.495,0.495,0.8821675063541955,0.344033181819333,0.927,1.0,0.987,0.993,0.752,1.0,0.892,1.0,0.943
1,0.05,balanced,0.053875,359,72,translucent_variants,4,434,434,0.129,0.433,0.433,1.0000000000000002,0.27608660940261714,1.0,1.0,1.0,1.0,0.459,1.0,0.896,1.0,0.945
1,0.05,balanced,0.053875,359,72,cf_kmeans@k,4,4,4,0.758,0.847,0.847,0.8270289666478593,0.8687067398053894,0.874,1.0,0.832,0.908,0.901,0.736,0.934,0.959,0.946
1,0.05,balanced,0.053875,359,72,cf_kmeans@auto,4,8,8,0.492,0.676,0.676,0.7937484270415631,0.5890186397044946,0.868,1.0,0.919,0.958,0.894,0.833,0.921,0.966,0.943
1,0.05,balanced,0.053875,359,72,cf_ward@k,4,4,4,0.752,0.845,0.845,0.8223641413055907,0.8683142686311792,0.868,1.0,0.919,0.958,0.917,0.779,0.949,0.961,0.955
1,0.05,balanced,0.053875,359,72,cf_ward@auto,4,8,8,0.542,0.689,0.689,0.8238751356530983,0.5916269975649694,0.868,1.0,0.95,0.975,0.903,0.879,0.936,0.98,0.958
1,0.05,balanced,0.053875,359,72,ctx_kmeans@k,4,4,4,0.629,0.8,0.8,0.7499999999999999,0.8577091364640884,0.75,1.0,0.929,0.963,0.918,0.75,0.951,0.97,0.961
1,0.05,balanced,0.053875,359,72,ctx_kmeans@auto,4,2,2,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,1.0,0.727,0.842,0.936,0.687,0.874,0.903,0.888
1,0.05,balanced,0.053875,359,72,trace2vec@k,4,4,4,0.387,0.518,0.518,0.49301611498217063,0.5446313629549893,0.555,1.0,0.648,0.786,0.886,0.701,0.824,0.83,0.827
1,0.05,balanced,0.053875,359,72,trace2vec@auto,4,2,2,0.499,0.667,0.667,0.5,1.0,0.5,1.0,0.851,0.92,0.934,0.709,0.913,0.922,0.917
1,0.05,balanced,0.053875,359,72,enabled@k,4,4,4,0.708,0.837,0.837,0.7399121286476102,0.9636932652086871,0.753,1.0,0.651,0.788,0.89,0.698,0.846,0.833,0.839
1,0.05,balanced,0.053875,359,72,enabled@auto,4,5,5,0.332,0.557,0.557,0.41139948069338717,0.8632241501415658,0.51,1.0,0.724,0.84,0.929,0.69,0.873,0.9,0.887
1,0.05,balanced,0.053875,359,72,attr_clean@k,4,4,4,0.642,0.707,0.707,0.6565959976024887,0.7662304563486755,0.737,1.0,0.535,0.697,0.864,0.722,0.746,0.747,0.747
1,0.05,balanced,0.053875,359,72,attr_clean@auto,4,7,7,0.895,0.863,0.863,0.928652638031723,0.8052612647003825,0.967,1.0,0.636,0.778,0.829,0.744,0.828,0.844,0.836
1,0.05,balanced,0.053875,359,72,attr_noisy@k,4,4,4,0.032,0.043,0.043,0.04306476833495433,0.0437875781701684,0.357,1.0,0.35,0.519,0.896,0.635,0.661,0.677,0.669
1,0.05,balanced,0.053875,359,72,attr_noisy@auto,4,7,7,0.091,0.122,0.122,0.14291446223582774,0.10574081303306936,0.487,1.0,0.308,0.471,0.857,0.629,0.567,0.495,0.529
1,0.05,balanced,0.053875,359,72,attr_all@k,4,4,4,0.639,0.704,0.704,0.7037707963982873,0.7038708131750747,0.752,1.0,0.523,0.687,0.861,0.731,0.753,0.755,0.754
1,0.05,balanced,0.053875,359,72,attr_all@auto,4,7,7,0.324,0.348,0.348,0.40834018990491044,0.30356465062007243,0.648,1.0,0.451,0.621,0.842,0.657,0.735,0.723,0.729
1,0.05,balanced,0.053875,359,72,attr_oracle@k,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.974,0.987,0.922,0.822,0.981,0.987,0.984
1,0.05,balanced,0.053875,359,72,attr_oracle@auto,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.974,0.987,0.922,0.822,0.981,0.987,0.984
1,0.05,balanced,0.053875,359,72,kappa_identifier,4,276,276,0.546,0.577,0.577,0.9999999999999996,0.40588486140435087,1.0,1.0,0.889,0.941,0.626,0.815,0.997,1.0,0.999
1,0.1,balanced,0.103875,677,154,global,4,1,1,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.316,0.48,0.95,0.623,0.602,0.792,0.684
1,0.1,balanced,0.103875,677,154,kappa,4,430,430,0.287,0.466,0.466,1.0,0.30376719026671917,1.0,1.0,0.93,0.964,0.462,0.904,0.922,0.972,0.946
1,0.1,balanced,0.103875,677,154,kappa_supported,4,4,4,0.989,0.983,0.983,0.9831715304435422,0.9832056655060699,0.996,1.0,0.865,0.928,0.903,0.791,0.937,0.987,0.961
1,0.1,balanced,0.103875,677,154,classical_variants,4,94,94,0.223,0.497,0.497,0.882774442361401,0.3461666856685721,0.928,1.0,0.997,0.998,0.756,1.0,0.89,1.0,0.942
1,0.1,balanced,0.103875,677,154,translucent_variants,4,614,614,0.063,0.39,0.39,1.0000000000000002,0.24189592261778986,1.0,1.0,0.999,1.0,0.304,1.0,0.889,1.0,0.941
1,0.1,balanced,0.103875,677,154,cf_kmeans@k,4,4,4,0.683,0.76,0.76,0.7312543887513345,0.7909188699938298,0.831,1.0,0.814,0.897,0.883,0.74,0.899,0.958,0.928
1,0.1,balanced,0.103875,677,154,cf_kmeans@auto,4,8,8,0.403,0.624,0.624,0.7585764046937077,0.5301076631530073,0.821,1.0,0.865,0.928,0.889,0.842,0.888,0.943,0.915
1,0.1,balanced,0.103875,677,154,cf_ward@k,4,4,4,0.708,0.772,0.772,0.7509798279019535,0.7935012394760528,0.854,1.0,0.73,0.844,0.921,0.765,0.884,0.956,0.919
1,0.1,balanced,0.103875,677,154,cf_ward@auto,4,8,8,0.484,0.645,0.645,0.7571915520051239,0.5624059691807934,0.854,1.0,0.963,0.981,0.907,0.89,0.928,0.987,0.957
1,0.1,balanced,0.103875,677,154,ctx_kmeans@k,4,4,4,0.836,0.882,0.882,0.8754860896988124,0.8893624222999301,0.927,1.0,0.87,0.931,0.882,0.775,0.946,0.98,0.963
1,0.1,balanced,0.103875,677,154,ctx_kmeans@auto,4,2,2,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,1.0,0.601,0.751,0.939,0.675,0.82,0.877,0.848
1,0.1,balanced,0.103875,677,154,trace2vec@k,4,4,4,0.456,0.566,0.566,0.554288281677173,0.5791539677612823,0.679,1.0,0.526,0.689,0.82,0.672,0.747,0.795,0.77
1,0.1,balanced,0.103875,677,154,trace2vec@auto,4,2,2,0.487,0.637,0.637,0.47759405377510633,0.9552322075012171,0.5,1.0,0.741,0.851,0.851,0.703,0.833,0.924,0.876
1,0.1,balanced,0.103875,677,154,enabled@k,4,4,4,0.712,0.85,0.85,0.7462972165477203,0.9875576363384292,0.751,1.0,0.696,0.821,0.926,0.725,0.847,0.942,0.892
1,0.1,balanced,0.103875,677,154,enabled@auto,4,3,3,0.714,0.857,0.857,0.75,1.0,0.75,1.0,0.795,0.886,0.93,0.763,0.904,0.963,0.932
1,0.1,balanced,0.103875,677,154,attr_clean@k,4,4,4,0.655,0.728,0.728,0.6640783368525964,0.8050639907955432,0.734,1.0,0.514,0.679,0.895,0.723,0.764,0.858,0.808
1,0.1,balanced,0.103875,677,154,attr_clean@auto,4,8,8,0.872,0.848,0.848,0.9318797080373485,0.7771480127422178,0.965,1.0,0.503,0.669,0.838,0.718,0.758,0.841,0.797
1,0.1,balanced,0.103875,677,154,attr_noisy@k,4,4,4,0.016,0.02,0.02,0.02007583538332917,0.020235881882831135,0.327,1.0,0.451,0.622,0.894,0.643,0.705,0.779,0.74
1,0.1,balanced,0.103875,677,154,attr_noisy@auto,4,7,7,0.036,0.052,0.052,0.06135228269459572,0.044652972415233076,0.382,1.0,0.379,0.55,0.862,0.65,0.664,0.698,0.681
1,0.1,balanced,0.103875,677,154,attr_all@k,4,4,4,0.302,0.357,0.357,0.32739561155041613,0.3920532703470592,0.533,1.0,0.489,0.656,0.888,0.66,0.72,0.804,0.76
1,0.1,balanced,0.103875,677,154,attr_all@auto,4,2,2,0.3,0.441,0.441,0.3153537356102831,0.7338019592625308,0.494,1.0,0.527,0.69,0.931,0.662,0.741,0.872,0.801
1,0.1,balanced,0.103875,677,154,attr_oracle@k,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.947,0.922,0.805,0.946,1.0,0.972
1,0.1,balanced,0.103875,677,154,attr_oracle@auto,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.947,0.922,0.805,0.946,1.0,0.972
1,0.1,balanced,0.103875,677,154,kappa_identifier,4,430,430,0.287,0.466,0.466,1.0,0.30376719026671917,1.0,1.0,0.824,0.904,0.454,0.806,0.994,1.0,0.997
1,0.15,balanced,0.155,1020,220,global,4,1,1,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.358,0.528,0.947,0.63,0.644,0.837,0.728
1,0.15,balanced,0.155,1020,220,kappa,4,601,601,0.111,0.4,0.4,1.0,0.24979440373319658,1.0,1.0,0.943,0.971,0.297,0.926,0.902,0.983,0.941
1,0.15,balanced,0.155,1020,220,kappa_supported,4,4,4,0.966,0.954,0.954,0.9540376475639744,0.954278099720121,0.987,1.0,0.511,0.676,0.847,0.678,0.741,0.864,0.798
1,0.15,balanced,0.155,1020,220,classical_variants,4,94,94,0.224,0.499,0.499,0.8823019127514501,0.34746667823682703,0.925,1.0,0.989,0.994,0.757,1.0,0.88,1.0,0.936
1,0.15,balanced,0.155,1020,220,translucent_variants,4,764,764,0.026,0.362,0.362,1.0000000000000002,0.22111181224531287,1.0,1.0,0.999,1.0,0.178,1.0,0.881,1.0,0.937
1,0.15,balanced,0.155,1020,220,cf_kmeans@k,4,4,4,0.727,0.835,0.835,0.8015064573244015,0.8722260704056423,0.839,1.0,0.633,0.775,0.902,0.697,0.836,0.936,0.883
1,0.15,balanced,0.155,1020,220,cf_kmeans@auto,4,8,8,0.475,0.642,0.642,0.7496786889746615,0.5606532351491096,0.843,1.0,0.927,0.962,0.893,0.841,0.902,0.98,0.94
1,0.15,balanced,0.155,1020,220,cf_ward@k,4,4,4,0.708,0.772,0.772,0.7510027770820835,0.7935311056572811,0.854,1.0,0.765,0.867,0.921,0.796,0.878,0.953,0.914
1,0.15,balanced,0.155,1020,220,cf_ward@auto,4,8,8,0.486,0.648,0.648,0.7599490383934975,0.5647076738591165,0.854,1.0,0.931,0.964,0.907,0.887,0.909,0.983,0.945
1,0.15,balanced,0.155,1020,220,ctx_kmeans@k,4,4,4,0.742,0.841,0.841,0.8148719516210123,0.868549142773826,0.858,1.0,0.628,0.771,0.903,0.706,0.839,0.936,0.885
1,0.15,balanced,0.155,1020,220,ctx_kmeans@auto,4,2,2,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,1.0,0.531,0.694,0.931,0.65,0.786,0.874,0.828
1,0.15,balanced,0.155,1020,220,trace2vec@k,4,4,4,0.551,0.626,0.626,0.622258637102781,0.6305263472549997,0.762,1.0,0.69,0.816,0.877,0.696,0.784,0.872,0.826
1,0.15,balanced,0.155,1020,220,trace2vec@auto,4,2,2,0.47,0.602,0.602,0.4516136147082391,0.9032506856323445,0.5,1.0,0.663,0.797,0.896,0.663,0.798,0.914,0.852
1,0.15,balanced,0.155,1020,220,enabled@k,4,4,4,0.691,0.816,0.816,0.7308698669268532,0.9226647603733302,0.743,1.0,0.651,0.788,0.925,0.685,0.785,0.899,0.838
1,0.15,balanced,0.155,1020,220,enabled@auto,4,7,7,0.967,0.948,0.948,0.9752438347264031,0.9219299876140943,0.991,1.0,0.727,0.842,0.857,0.718,0.839,0.912,0.874
1,0.15,balanced,0.155,1020,220,attr_clean@k,4,4,4,0.907,0.898,0.898,0.8981634571966541,0.8986028256805765,0.963,1.0,0.647,0.786,0.884,0.733,0.744,0.882,0.807
1,0.15,balanced,0.155,1020,220,attr_clean@auto,4,7,7,0.826,0.79,0.79,0.8710765633565972,0.721977127454812,0.933,1.0,0.565,0.722,0.839,0.718,0.678,0.833,0.748
1,0.15,balanced,0.155,1020,220,attr_noisy@k,4,4,4,0.02,0.022,0.022,0.022113633839479653,0.022290244633219713,0.331,1.0,0.384,0.555,0.895,0.638,0.651,0.75,0.697
1,0.15,balanced,0.155,1020,220,attr_noisy@auto,4,7,7,0.017,0.027,0.027,0.032021969827417514,0.022986585177822403,0.349,1.0,0.422,0.593,0.859,0.637,0.673,0.736,0.703
1,0.15,balanced,0.155,1020,220,attr_all@k,4,4,4,0.27,0.304,0.304,0.28472644666157504,0.32584089649125214,0.511,1.0,0.377,0.547,0.838,0.637,0.654,0.787,0.714
1,0.15,balanced,0.155,1020,220,attr_all@auto,4,4,4,0.27,0.304,0.304,0.28472644666157504,0.32584089649125214,0.511,1.0,0.377,0.547,0.838,0.637,0.654,0.787,0.714
1,0.15,balanced,0.155,1020,220,attr_oracle@k,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.723,0.839,0.923,0.772,0.834,0.936,0.882
1,0.15,balanced,0.155,1020,220,attr_oracle@auto,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.723,0.839,0.923,0.772,0.834,0.936,0.882
1,0.15,balanced,0.155,1020,220,kappa_identifier,4,601,601,0.111,0.4,0.4,1.0,0.24979440373319658,1.0,1.0,0.755,0.861,0.287,0.794,0.992,1.0,0.996
1,0.2,balanced,0.19975,1320,278,global,4,1,1,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.359,0.528,0.948,0.63,0.637,0.858,0.731
1,0.2,balanced,0.19975,1320,278,kappa,4,689,689,0.071,0.381,0.381,1.0,0.23514304041924408,1.0,1.0,0.956,0.977,0.229,0.954,0.891,0.982,0.934
1,0.2,balanced,0.19975,1320,278,kappa_supported,4,4,4,0.943,0.932,0.932,0.9313863722581263,0.9321561044746781,0.978,1.0,0.782,0.877,0.891,0.739,0.876,0.966,0.919
1,0.2,balanced,0.19975,1320,278,classical_variants,4,93,93,0.226,0.5,0.5,0.8864374074257181,0.3484581852622404,0.93,1.0,0.996,0.998,0.757,1.0,0.875,1.0,0.934
1,0.2,balanced,0.19975,1320,278,translucent_variants,4,818,818,0.018,0.355,0.355,1.0000000000000002,0.21572420989902852,1.0,1.0,0.998,0.999,0.137,1.0,0.875,0.999,0.933
1,0.2,balanced,0.19975,1320,278,cf_kmeans@k,4,4,4,0.639,0.716,0.716,0.6839156840103466,0.7503704085947555,0.808,1.0,0.673,0.805,0.907,0.697,0.833,0.953,0.889
1,0.2,balanced,0.19975,1320,278,cf_kmeans@auto,4,8,8,0.485,0.676,0.676,0.7886112333996078,0.5917644302657027,0.86,1.0,0.762,0.865,0.893,0.81,0.827,0.962,0.889
1,0.2,balanced,0.19975,1320,278,cf_ward@k,4,4,4,0.717,0.777,0.777,0.7585792634399676,0.7968744860291318,0.861,1.0,0.79,0.883,0.921,0.799,0.874,0.96,0.915
1,0.2,balanced,0.19975,1320,278,cf_ward@auto,4,8,8,0.491,0.652,0.652,0.7662772248718289,0.5670192280837586,0.861,1.0,0.946,0.972,0.907,0.89,0.903,0.987,0.943
1,0.2,balanced,0.19975,1320,278,ctx_kmeans@k,4,4,4,0.651,0.81,0.81,0.7499999999999999,0.8813040878033074,0.75,1.0,0.833,0.909,0.92,0.731,0.878,0.979,0.926
1,0.2,balanced,0.19975,1320,278,ctx_kmeans@auto,4,2,2,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,1.0,0.531,0.694,0.932,0.65,0.779,0.892,0.832
1,0.2,balanced,0.19975,1320,278,trace2vec@k,4,4,4,0.585,0.648,0.648,0.6454762955661586,0.6506459081395117,0.775,1.0,0.685,0.813,0.858,0.704,0.807,0.887,0.845
1,0.2,balanced,0.19975,1320,278,trace2vec@auto,4,2,2,0.483,0.627,0.627,0.4701531336546238,0.9403496801825756,0.499,1.0,0.665,0.799,0.856,0.664,0.791,0.913,0.848
1,0.2,balanced,0.19975,1320,278,enabled@k,4,4,4,0.697,0.808,0.808,0.7346081616961382,0.8972116755283449,0.752,1.0,0.558,0.716,0.862,0.699,0.796,0.936,0.86
1,0.2,balanced,0.19975,1320,278,enabled@auto,4,3,3,0.333,0.56,0.56,0.41273590087313083,0.8708190962177923,0.516,1.0,0.53,0.693,0.922,0.651,0.779,0.886,0.829
1,0.2,balanced,0.19975,1320,278,attr_clean@k,4,4,4,0.885,0.884,0.884,0.8834367817098675,0.884882901194735,0.953,1.0,0.628,0.772,0.884,0.74,0.783,0.901,0.838
1,0.2,balanced,0.19975,1320,278,attr_clean@auto,4,7,7,0.806,0.774,0.774,0.8546813162063839,0.7073363042343068,0.922,1.0,0.566,0.723,0.848,0.717,0.746,0.867,0.802
1,0.2,balanced,0.19975,1320,278,attr_noisy@k,4,4,4,0.01,0.014,0.014,0.013526140788897701,0.013543163493559543,0.318,1.0,0.449,0.62,0.889,0.638,0.68,0.808,0.738
1,0.2,balanced,0.19975,1320,278,attr_noisy@auto,4,7,7,0.009,0.016,0.016,0.01929174248326829,0.0138334505484704,0.319,1.0,0.435,0.606,0.857,0.638,0.672,0.758,0.712
1,0.2,balanced,0.19975,1320,278,attr_all@k,4,4,4,0.885,0.884,0.884,0.8834367817098675,0.884882901194735,0.953,1.0,0.626,0.77,0.884,0.74,0.783,0.901,0.838
1,0.2,balanced,0.19975,1320,278,attr_all@auto,4,8,8,0.136,0.176,0.176,0.21843902594226897,0.14684835100315874,0.461,1.0,0.452,0.623,0.837,0.641,0.685,0.779,0.729
1,0.2,balanced,0.19975,1320,278,attr_oracle@k,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84,0.913,0.922,0.797,0.9,0.979,0.938
1,0.2,balanced,0.19975,1320,278,attr_oracle@auto,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84,0.913,0.922,0.797,0.9,0.979,0.938
1,0.2,balanced,0.19975,1320,278,kappa_identifier,4,689,689,0.071,0.381,0.381,1.0,0.23514304041924408,1.0,1.0,0.723,0.839,0.222,0.788,0.99,1.0,0.995
1,0.3,balanced,0.305875,2057,390,global,4,1,0,0.0,0.0,0.0,0.0,1.0,0.25,,,,,,,,
1,0.3,balanced,0.305875,2057,390,kappa,4,865,0,0.012,0.349,0.349,1.0000000000000002,0.2111252638449362,1.0,,,,,,,,
1,0.3,balanced,0.305875,2057,390,kappa_supported,4,3,0,0.531,0.584,0.584,0.5211148466653202,0.6642669129329555,0.713,,,,,,,,
1,0.3,balanced,0.305875,2057,390,classical_variants,4,95,0,0.226,0.5,0.5,0.8897500747216681,0.34763574794608354,0.931,,,,,,,,
1,0.3,balanced,0.305875,2057,390,translucent_variants,4,934,0,0.002,0.34,0.34,1.0000000000000002,0.20460509920381562,1.0,,,,,,,,
1,0.3,balanced,0.305875,2057,390,cf_kmeans@k,4,4,0,0.644,0.721,0.721,0.6879458728107236,0.7582526621963729,0.807,,,,,,,,
1,0.3,balanced,0.305875,2057,390,cf_kmeans@auto,4,8,0,0.38,0.589,0.589,0.7121978215511163,0.5015515857268942,0.805,,,,,,,,
1,0.3,balanced,0.305875,2057,390,cf_ward@k,4,4,0,0.717,0.777,0.777,0.7585792634399676,0.7968744860291318,0.861,,,,,,,,
1,0.3,balanced,0.305875,2057,390,cf_ward@auto,4,8,0,0.491,0.653,0.653,0.7684895207155251,0.5680435111359835,0.861,,,,,,,,
1,0.3,balanced,0.305875,2057,390,ctx_kmeans@k,4,4,0,0.839,0.884,0.884,0.8776471256420474,0.8907838478274462,0.929,,,,,,,,
1,0.3,balanced,0.305875,2057,390,ctx_kmeans@auto,4,2,0,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,,,,,,,,
1,0.3,balanced,0.305875,2057,390,trace2vec@k,4,4,0,0.505,0.59,0.59,0.5840491256143088,0.5970413550306453,0.728,,,,,,,,
1,0.3,balanced,0.305875,2057,390,trace2vec@auto,4,2,0,0.476,0.612,0.612,0.45888736553633375,0.9178700762367452,0.499,,,,,,,,
1,0.3,balanced,0.305875,2057,390,enabled@k,4,4,0,0.687,0.814,0.814,0.7172121034135803,0.940319142035411,0.744,,,,,,,,
1,0.3,balanced,0.305875,2057,390,enabled@auto,4,2,0,0.332,0.571,0.571,0.4017268265521341,0.9884290051944064,0.5,,,,,,,,
1,0.3,balanced,0.305875,2057,390,attr_clean@k,4,4,0,0.88,0.878,0.878,0.8777131755514792,0.8787851915655925,0.951,,,,,,,,
1,0.3,balanced,0.305875,2057,390,attr_clean@auto,4,7,0,0.792,0.756,0.756,0.8413536583929858,0.6868033360075945,0.912,,,,,,,,
1,0.3,balanced,0.305875,2057,390,attr_noisy@k,4,4,0,0.0,0.004,0.004,0.003736320115309023,0.003737973331813624,0.274,,,,,,,,
1,0.3,balanced,0.305875,2057,390,attr_noisy@auto,4,7,0,0.001,0.007,0.007,0.00856065917023687,0.006111799725647134,0.294,,,,,,,,
1,0.3,balanced,0.305875,2057,390,attr_all@k,4,4,0,0.88,0.876,0.876,0.8757631082865345,0.8768199229668554,0.951,,,,,,,,
1,0.3,balanced,0.305875,2057,390,attr_all@auto,4,5,0,0.853,0.829,0.829,0.8631061178538493,0.7976937243358726,0.935,,,,,,,,
1,0.3,balanced,0.305875,2057,390,attr_oracle@k,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
1,0.3,balanced,0.305875,2057,390,attr_oracle@auto,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
1,0.4,balanced,0.4065,2689,563,global,4,1,0,0.0,0.0,0.0,0.0,1.0,0.25,,,,,,,,
1,0.4,balanced,0.4065,2689,563,kappa,4,952,0,0.002,0.338,0.338,1.0000000000000002,0.20342047200440772,1.0,,,,,,,,
1,0.4,balanced,0.4065,2689,563,kappa_supported,4,1,0,0.0,0.0,0.0,0.0,1.0,0.25,,,,,,,,
1,0.4,balanced,0.4065,2689,563,classical_variants,4,95,0,0.229,0.495,0.495,0.8759458658822828,0.3451670222659786,0.924,,,,,,,,
1,0.4,balanced,0.4065,2689,563,translucent_variants,4,986,0,0.0,0.335,0.335,1.0000000000000002,0.20130790962447795,1.0,,,,,,,,
1,0.4,balanced,0.4065,2689,563,cf_kmeans@k,4,4,0,0.68,0.766,0.766,0.7460575146097527,0.7870092727450656,0.827,,,,,,,,
1,0.4,balanced,0.4065,2689,563,cf_kmeans@auto,4,8,0,0.367,0.571,0.571,0.6953606216281564,0.4849481509590076,0.81,,,,,,,,
1,0.4,balanced,0.4065,2689,563,cf_ward@k,4,4,0,0.83,0.88,0.88,0.8723015919539513,0.8873264260024288,0.924,,,,,,,,
1,0.4,balanced,0.4065,2689,563,cf_ward@auto,4,8,0,0.592,0.728,0.728,0.875945865882283,0.6233768363305887,0.924,,,,,,,,
1,0.4,balanced,0.4065,2689,563,ctx_kmeans@k,4,4,0,0.83,0.88,0.88,0.8723015919539513,0.8873264260024288,0.924,,,,,,,,
1,0.4,balanced,0.4065,2689,563,ctx_kmeans@auto,4,2,0,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,,,,,,,,
1,0.4,balanced,0.4065,2689,563,trace2vec@k,4,4,0,0.523,0.589,0.589,0.5833411433203184,0.5956963179091852,0.762,,,,,,,,
1,0.4,balanced,0.4065,2689,563,trace2vec@auto,4,2,0,0.474,0.609,0.609,0.45653729386316655,0.9132037044409996,0.499,,,,,,,,
1,0.4,balanced,0.4065,2689,563,enabled@k,4,4,0,0.665,0.773,0.773,0.6965106841244868,0.8679031641461917,0.738,,,,,,,,
1,0.4,balanced,0.4065,2689,563,enabled@auto,4,5,0,0.653,0.769,0.769,0.7127376886384418,0.8349707928880198,0.739,,,,,,,,
1,0.4,balanced,0.4065,2689,563,attr_clean@k,4,4,0,0.88,0.88,0.88,0.878948641070441,0.880160137869518,0.951,,,,,,,,
1,0.4,balanced,0.4065,2689,563,attr_clean@auto,4,7,0,0.771,0.737,0.737,0.8198027076485094,0.6695304605409357,0.906,,,,,,,,
1,0.4,balanced,0.4065,2689,563,attr_noisy@k,4,4,0,0.001,0.004,0.004,0.004486894981645077,0.004492082532064448,0.285,,,,,,,,
1,0.4,balanced,0.4065,2689,563,attr_noisy@auto,4,7,0,0.0,0.006,0.006,0.0069243755578171995,0.004945463027812821,0.291,,,,,,,,
1,0.4,balanced,0.4065,2689,563,attr_all@k,4,4,0,0.228,0.258,0.258,0.24201445211594497,0.27522366301908174,0.466,,,,,,,,
1,0.4,balanced,0.4065,2689,563,attr_all@auto,4,8,0,0.061,0.105,0.105,0.13077882375464703,0.08732517020696759,0.387,,,,,,,,
1,0.4,balanced,0.4065,2689,563,attr_oracle@k,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
1,0.4,balanced,0.4065,2689,563,attr_oracle@auto,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
1,0.05,activitygen,0.05475,399,39,global,4,1,0,0.0,0.0,0.0,0.0,1.0,0.25,,,,,,,,
1,0.05,activitygen,0.05475,399,39,kappa,4,284,0,0.538,0.573,0.573,0.9999999999999997,0.4015670680740867,1.0,,,,,,,,
1,0.05,activitygen,0.05475,399,39,kappa_supported,4,4,0,0.995,0.992,0.992,0.991585765221771,0.9915972099228683,0.998,,,,,,,,
1,0.05,activitygen,0.05475,399,39,classical_variants,4,96,0,0.223,0.496,0.496,0.8857191488658428,0.3448439804620839,0.931,,,,,,,,
1,0.05,activitygen,0.05475,399,39,translucent_variants,4,437,0,0.128,0.432,0.432,1.0000000000000002,0.27511540508703025,1.0,,,,,,,,
1,0.05,activitygen,0.05475,399,39,cf_kmeans@k,4,4,0,0.628,0.74,0.74,0.7245442790489267,0.7559670029062711,0.781,,,,,,,,
1,0.05,activitygen,0.05475,399,39,cf_kmeans@auto,4,8,0,0.391,0.605,0.605,0.7379514472103482,0.5123622964639369,0.835,,,,,,,,
1,0.05,activitygen,0.05475,399,39,cf_ward@k,4,4,0,0.748,0.843,0.843,0.8193263005950444,0.8682733599604034,0.864,,,,,,,,
1,0.05,activitygen,0.05475,399,39,cf_ward@auto,4,8,0,0.541,0.688,0.688,0.8223086008982873,0.591083703431562,0.864,,,,,,,,
1,0.05,activitygen,0.05475,399,39,ctx_kmeans@k,4,4,0,0.843,0.886,0.886,0.8798398174461108,0.8922576287528983,0.931,,,,,,,,
1,0.05,activitygen,0.05475,399,39,ctx_kmeans@auto,4,2,0,0.333,0.577,0.577,0.40563906222956586,0.9999999999999988,0.5,,,,,,,,
1,0.05,activitygen,0.05475,399,39,trace2vec@k,4,4,0,0.441,0.564,0.564,0.5502867606376106,0.5774444486360089,0.646,,,,,,,,
